SDate,CUSIP,Symbol,Price
20090930,03073E105,ABC,22.38
20091115,03073E105,ABC,24.6
20091231,03073E105,ABC,26.25
20100215,03073E105,ABC,27.35
20100331,03073E105,ABC,28.92
20100515,03073E105,ABC,31.406666666666666
20100630,03073E105,ABC,31.75
20100815,03073E105,ABC,28.82
20100930,03073E105,ABC,30.66
20101115,03073E105,ABC,31.41
20101231,03073E105,ABC,34.406666666666666
20110215,03073E105,ABC,36.6
20110331,03073E105,ABC,39.682
20110515,03073E105,ABC,42.04
20110630,03073E105,ABC,41.4
20110815,03073E105,ABC,38.288
20110930,03073E105,ABC,37.225
20111115,03073E105,ABC,38.61
20111231,03073E105,ABC,37.45
20120215,03073E105,ABC,36.71
20120331,03073E105,ABC,39.195
20120515,03073E105,ABC,36.4
20120630,03073E105,ABC,39.295
20120815,03073E105,ABC,38.02
20120930,03073E105,ABC,38.9975
20121115,03073E105,ABC,40.16
20121231,03073E105,ABC,43.0
20130215,03073E105,ABC,46.74333333333334
20130331,03073E105,ABC,51.269999999999996
20130515,03073E105,ABC,55.01
20130630,03073E105,ABC,55.83
20130815,03073E105,ABC,57.655
20130930,03073E105,ABC,61.315
20131115,03073E105,ABC,68.995
20131231,03073E105,ABC,70.345
20140215,03073E105,ABC,67.945
20140331,03073E105,ABC,65.59
20140515,03073E105,ABC,67.5
20140630,03073E105,ABC,72.66
20140815,03073E105,ABC,76.52333333333334
20140930,03073E105,ABC,77.3
20141115,03073E105,ABC,88.91333333333333
20141231,03073E105,ABC,90.72
20150215,03073E105,ABC,100.2125
20150331,03073E105,ABC,112.75999999999999
20150515,03073E105,ABC,114.5
20150630,03073E105,ABC,106.34
20150815,03073E105,ABC,103.92
20150930,03073E105,ABC,94.99
20151115,03073E105,ABC,96.59
20151231,03073E105,ABC,104.34599999999999
20160215,03073E105,ABC,85.398
20160331,03073E105,ABC,86.55
20160515,03073E105,ABC,73.66
20160630,03073E105,ABC,79.32
20160815,03073E105,ABC,89.185
20160930,03073E105,ABC,81.16153846153847
20161115,03073E105,ABC,80.095
20161231,03073E105,ABC,81.94888888888889
20170215,03073E105,ABC,90.89421052631579
20170331,03073E105,ABC,86.9675
20170515,03073E105,ABC,88.935
20170630,03073E105,ABC,95.35000000000001
20170815,03073E105,ABC,79.83333333333333
20170930,03073E105,ABC,82.6
20171115,03073E105,ABC,78.9825
20171231,03073E105,ABC,93.39
20180215,03073E105,ABC,97.0
20180331,03073E105,ABC,85.935
20180515,03073E105,ABC,85.80857142857143
20180630,03073E105,ABC,87.66499999999999
20180815,03073E105,ABC,85.12
20180930,03073E105,ABC,92.38000000000001
20181115,03073E105,ABC,89.15
20181231,03073E105,ABC,73.43857142857144
20190215,03073E105,ABC,86.5025
20190331,03073E105,ABC,79.52
20190515,03073E105,ABC,76.95333333333333
20190630,03073E105,ABC,85.52799999999999
20190815,03073E105,ABC,
20190930,03073E105,ABC,
20191115,03073E105,ABC,
20191231,03073E105,ABC,
20200215,03073E105,ABC,
20200331,03073E105,ABC,
20200515,03073E105,ABC,
20200630,03073E105,ABC,
20200815,03073E105,ABC,
20200930,03073E105,ABC,
20201115,03073E105,ABC,
20010215,003654100,ABMD,
20010331,003654100,ABMD,
20010515,003654100,ABMD,
20010630,003654100,ABMD,
20010815,003654100,ABMD,
20010930,003654100,ABMD,
20011115,003654100,ABMD,
20011231,003654100,ABMD,
20020215,003654100,ABMD,
20020331,003654100,ABMD,
20020515,003654100,ABMD,
20020630,003654100,ABMD,
20020815,003654100,ABMD,
20020930,003654100,ABMD,
20021115,003654100,ABMD,
20021231,003654100,ABMD,
20030215,003654100,ABMD,
20030331,003654100,ABMD,
20030515,003654100,ABMD,
20030630,003654100,ABMD,
20030815,003654100,ABMD,
20030930,003654100,ABMD,
20031115,003654100,ABMD,
20031231,003654100,ABMD,
20040215,003654100,ABMD,
20040331,003654100,ABMD,
20040515,003654100,ABMD,
20040630,003654100,ABMD,
20040815,003654100,ABMD,
20040930,003654100,ABMD,
20041115,003654100,ABMD,
20041231,003654100,ABMD,
20050215,003654100,ABMD,
20050331,003654100,ABMD,
20050515,003654100,ABMD,
20050630,003654100,ABMD,
20050815,003654100,ABMD,
20050930,003654100,ABMD,
20051115,003654100,ABMD,
20051231,003654100,ABMD,
20060215,003654100,ABMD,
20060331,003654100,ABMD,
20060515,003654100,ABMD,
20060630,003654100,ABMD,
20060815,003654100,ABMD,
20060930,003654100,ABMD,
20061115,003654100,ABMD,
20061231,003654100,ABMD,
20070215,003654100,ABMD,
20070331,003654100,ABMD,
20070515,003654100,ABMD,12.004999999999999
20070630,003654100,ABMD,10.915333333333333
20070815,003654100,ABMD,11.92
20070930,003654100,ABMD,12.531428571428572
20071115,003654100,ABMD,12.2425
20071231,003654100,ABMD,15.52
20080215,003654100,ABMD,14.99
20080331,003654100,ABMD,13.14
20080515,003654100,ABMD,13.91
20080630,003654100,ABMD,17.905
20080815,003654100,ABMD,19.006666666666668
20080930,003654100,ABMD,17.595
20081115,003654100,ABMD,14.333333333333334
20081231,003654100,ABMD,15.221428571428572
20090215,003654100,ABMD,8.530000000000001
20090331,003654100,ABMD,4.9
20090515,003654100,ABMD,6.183333333333334
20090630,003654100,ABMD,8.578181818181818
20090815,003654100,ABMD,7.615
20090930,003654100,ABMD,9.71
20091115,003654100,ABMD,9.072
20091231,003654100,ABMD,8.584285714285715
20100215,003654100,ABMD,9.66
20100331,003654100,ABMD,10.553333333333333
20100515,003654100,ABMD,9.69
20100630,003654100,ABMD,9.68
20100815,003654100,ABMD,9.9
20100930,003654100,ABMD,10.456
20101115,003654100,ABMD,11.612
20101231,003654100,ABMD,9.732500000000002
20110215,003654100,ABMD,13.34
20110331,003654100,ABMD,15.00923076923077
20110515,003654100,ABMD,17.67
20110630,003654100,ABMD,16.2
20110815,003654100,ABMD,12.35
20110930,003654100,ABMD,10.956666666666667
20111115,003654100,ABMD,18.544285714285717
20111231,003654100,ABMD,18.433333333333334
20120215,003654100,ABMD,23.73
20120331,003654100,ABMD,22.29
20120515,003654100,ABMD,23.74
20120630,003654100,ABMD,22.516666666666666
20120815,003654100,ABMD,20.52
20120930,003654100,ABMD,20.99
20121115,003654100,ABMD,13.87
20121231,003654100,ABMD,13.46
20130215,003654100,ABMD,14.541428571428572
20130331,003654100,ABMD,18.21375
20130515,003654100,ABMD,23.21
20130630,003654100,ABMD,22.045
20130815,003654100,ABMD,22.76
20130930,003654100,ABMD,19.07
20131115,003654100,ABMD,27.51
20131231,003654100,ABMD,27.1
20140215,003654100,ABMD,28.165
20140331,003654100,ABMD,26.04
20140515,003654100,ABMD,21.2
20140630,003654100,ABMD,25.14
20140815,003654100,ABMD,25.046666666666667
20140930,003654100,ABMD,24.83
20141115,003654100,ABMD,33.62
20141231,003654100,ABMD,38.2
20150215,003654100,ABMD,60.275
20150331,003654100,ABMD,71.58
20150515,003654100,ABMD,67.214
20150630,003654100,ABMD,65.73
20150815,003654100,ABMD,104.53
20150930,003654100,ABMD,92.76
20151115,003654100,ABMD,80.12
20151231,003654100,ABMD,91.66
20160215,003654100,ABMD,73.03
20160331,003654100,ABMD,94.81
20160515,003654100,ABMD,94.08
20160630,003654100,ABMD,109.29
20160815,003654100,ABMD,123.39
20160930,003654100,ABMD,128.41
20161115,003654100,ABMD,111.59
20161231,003654100,ABMD,112.72
20170215,003654100,ABMD,110.96142857142857
20170331,003654100,ABMD,124.67
20170515,003654100,ABMD,130.64333333333332
20170630,003654100,ABMD,142.4309090909091
20170815,003654100,ABMD,154.51
20170930,003654100,ABMD,166.51333333333332
20171115,003654100,ABMD,194.05666666666667
20171231,003654100,ABMD,195.36357142857142
20180215,003654100,ABMD,261.04
20180331,003654100,ABMD,291.725
20180515,003654100,ABMD,377.11833333333334
20180630,003654100,ABMD,411.762
20180815,003654100,ABMD,368.08444444444444
20180930,003654100,ABMD,443.90999999999997
20181115,003654100,ABMD,320.78
20181231,003654100,ABMD,315.43333333333334
20190215,003654100,ABMD,360.07
20190331,003654100,ABMD,285.59
20190515,003654100,ABMD,256.5425
20190630,003654100,ABMD,259.608
20190815,003654100,ABMD,
20190930,003654100,ABMD,
20191115,003654100,ABMD,
20191231,003654100,ABMD,
20200215,003654100,ABMD,
20200331,003654100,ABMD,
20200515,003654100,ABMD,
20200630,003654100,ABMD,
20200815,003654100,ABMD,
20200930,003654100,ABMD,
20201115,003654100,ABMD,
20010215,002824100,ABT,
20010331,002824100,ABT,
20010515,002824100,ABT,
20010630,002824100,ABT,
20010815,002824100,ABT,
20010930,002824100,ABT,
20011115,002824100,ABT,
20011231,002824100,ABT,
20020215,002824100,ABT,
20020331,002824100,ABT,
20020515,002824100,ABT,
20020630,002824100,ABT,
20020815,002824100,ABT,
20020930,002824100,ABT,
20021115,002824100,ABT,
20021231,002824100,ABT,
20030215,002824100,ABT,
20030331,002824100,ABT,
20030515,002824100,ABT,
20030630,002824100,ABT,
20030815,002824100,ABT,
20030930,002824100,ABT,
20031115,002824100,ABT,
20031231,002824100,ABT,
20040215,002824100,ABT,
20040331,002824100,ABT,
20040515,002824100,ABT,
20040630,002824100,ABT,
20040815,002824100,ABT,
20040930,002824100,ABT,
20041115,002824100,ABT,
20041231,002824100,ABT,
20050215,002824100,ABT,
20050331,002824100,ABT,
20050515,002824100,ABT,
20050630,002824100,ABT,
20050815,002824100,ABT,
20050930,002824100,ABT,
20051115,002824100,ABT,
20051231,002824100,ABT,
20060215,002824100,ABT,
20060331,002824100,ABT,
20060515,002824100,ABT,
20060630,002824100,ABT,
20060815,002824100,ABT,
20060930,002824100,ABT,
20061115,002824100,ABT,
20061231,002824100,ABT,
20070215,002824100,ABT,
20070331,002824100,ABT,
20070515,002824100,ABT,58.266666666666666
20070630,002824100,ABT,53.586666666666666
20070815,002824100,ABT,52.35
20070930,002824100,ABT,54.968
20071115,002824100,ABT,54.48
20071231,002824100,ABT,56.43833333333333
20080215,002824100,ABT,56.567692307692305
20080331,002824100,ABT,53.309999999999995
20080515,002824100,ABT,54.61666666666667
20080630,002824100,ABT,54.150666666666666
20080815,002824100,ABT,58.661500000000004
20080930,002824100,ABT,57.58
20081115,002824100,ABT,56.230000000000004
20081231,002824100,ABT,53.239999999999995
20090215,002824100,ABT,55.092
20090331,002824100,ABT,47.7
20090515,002824100,ABT,44.193333333333335
20090630,002824100,ABT,47.04
20090815,002824100,ABT,44.346666666666664
20090930,002824100,ABT,49.47
20091115,002824100,ABT,52.95
20091231,002824100,ABT,54.524
20100215,002824100,ABT,53.93
20100331,002824100,ABT,52.68
20100515,002824100,ABT,48.53666666666667
20100630,002824100,ABT,46.78
20100815,002824100,ABT,50.352500000000006
20100930,002824100,ABT,52.24
20101115,002824100,ABT,48.16
20101231,002824100,ABT,47.68333333333333
20110215,002824100,ABT,46.75
20110331,002824100,ABT,49.05
20110515,002824100,ABT,53.49
20110630,002824100,ABT,52.348
20110815,002824100,ABT,49.91
20110930,002824100,ABT,51.61333333333334
20111115,002824100,ABT,54.5
20111231,002824100,ABT,56.23
20120215,002824100,ABT,55.46
20120331,002824100,ABT,61.18666666666667
20120515,002824100,ABT,61.89
20120630,002824100,ABT,63.949999999999996
20120815,002824100,ABT,66.42
20120930,002824100,ABT,68.852
20121115,002824100,ABT,63.576
20121231,002824100,ABT,65.41
20130215,002824100,ABT,34.795
20130331,002824100,ABT,35.17
20130515,002824100,ABT,36.67
20130630,002824100,ABT,34.88
20130815,002824100,ABT,35.03
20130930,002824100,ABT,33.19
20131115,002824100,ABT,37.805
20131231,002824100,ABT,38.343333333333334
20140215,002824100,ABT,38.59
20140331,002824100,ABT,38.51
20140515,002824100,ABT,39.24
20140630,002824100,ABT,40.86
20140815,002824100,ABT,42.24
20140930,002824100,ABT,41.59
20141115,002824100,ABT,44.07
20141231,002824100,ABT,45.559999999999995
20150215,002824100,ABT,45.8725
20150331,002824100,ABT,46.33
20150515,002824100,ABT,48.68333333333334
20150630,002824100,ABT,49.265
20150815,002824100,ABT,50.11
20150930,002824100,ABT,40.22
20151115,002824100,ABT,43.96
20151231,002824100,ABT,44.802
20160215,002824100,ABT,37.13
20160331,002824100,ABT,41.83
20160515,002824100,ABT,37.6
20160630,002824100,ABT,39.31
20160815,002824100,ABT,45.15
20160930,002824100,ABT,41.72333333333333
20161115,002824100,ABT,39.575
20161231,002824100,ABT,38.47333333333333
20170215,002824100,ABT,44.0
20170331,002824100,ABT,44.42428571428571
20170515,002824100,ABT,44.04
20170630,002824100,ABT,48.79375
20170815,002824100,ABT,49.445
20170930,002824100,ABT,53.068
20171115,002824100,ABT,54.83
20171231,002824100,ABT,57.167500000000004
20180215,002824100,ABT,59.5
20180331,002824100,ABT,59.114999999999995
20180515,002824100,ABT,60.54
20180630,002824100,ABT,60.9775
20180815,002824100,ABT,64.64
20180930,002824100,ABT,73.845
20181115,002824100,ABT,70.73
20181231,002824100,ABT,68.74
20190215,002824100,ABT,74.28999999999999
20190331,002824100,ABT,79.548
20190515,002824100,ABT,76.51
20190630,002824100,ABT,84.446
20190815,002824100,ABT,
20190930,002824100,ABT,
20191115,002824100,ABT,
20191231,002824100,ABT,
20200215,002824100,ABT,
20200331,002824100,ABT,
20200515,002824100,ABT,
20200630,002824100,ABT,
20200815,002824100,ABT,
20200930,002824100,ABT,
20201115,002824100,ABT,
20010215,G1150G111,ACN,
20010331,G1150G111,ACN,
20010515,G1150G111,ACN,
20010630,G1150G111,ACN,
20010815,G1150G111,ACN,
20010930,G1150G111,ACN,
20011115,G1150G111,ACN,
20011231,G1150G111,ACN,
20020215,G1150G111,ACN,
20020331,G1150G111,ACN,
20020515,G1150G111,ACN,
20020630,G1150G111,ACN,
20020815,G1150G111,ACN,
20020930,G1150G111,ACN,
20021115,G1150G111,ACN,
20021231,G1150G111,ACN,
20030215,G1150G111,ACN,
20030331,G1150G111,ACN,
20030515,G1150G111,ACN,
20030630,G1150G111,ACN,
20030815,G1150G111,ACN,
20030930,G1150G111,ACN,
20031115,G1150G111,ACN,
20031231,G1150G111,ACN,
20040215,G1150G111,ACN,
20040331,G1150G111,ACN,
20040515,G1150G111,ACN,
20040630,G1150G111,ACN,
20040815,G1150G111,ACN,
20040930,G1150G111,ACN,
20041115,G1150G111,ACN,
20041231,G1150G111,ACN,
20050215,G1150G111,ACN,
20050331,G1150G111,ACN,
20050515,G1150G111,ACN,
20050630,G1150G111,ACN,
20050815,G1150G111,ACN,
20050930,G1150G111,ACN,
20051115,G1150G111,ACN,
20051231,G1150G111,ACN,
20060215,G1150G111,ACN,
20060331,G1150G111,ACN,
20060515,G1150G111,ACN,
20060630,G1150G111,ACN,
20060815,G1150G111,ACN,
20060930,G1150G111,ACN,
20061115,G1150G111,ACN,
20061231,G1150G111,ACN,
20070215,G1150G111,ACN,
20070331,G1150G111,ACN,
20070515,G1150G111,ACN,39.80551724137931
20070630,G1150G111,ACN,42.708
20070815,G1150G111,ACN,38.85
20070930,G1150G111,ACN,39.567499999999995
20071115,G1150G111,ACN,36.796
20071231,G1150G111,ACN,36.691
20080215,G1150G111,ACN,34.42
20080331,G1150G111,ACN,35.925
20080515,G1150G111,ACN,38.22
20080630,G1150G111,ACN,40.31666666666666
20080815,G1150G111,ACN,40.94
20080930,G1150G111,ACN,38.0
20081115,G1150G111,ACN,29.042
20081231,G1150G111,ACN,32.61
20090215,G1150G111,ACN,31.0775
20090331,G1150G111,ACN,27.49
20090515,G1150G111,ACN,28.923333333333332
20090630,G1150G111,ACN,33.46
20090815,G1150G111,ACN,36.04
20090930,G1151C101,ACN,37.27
20091115,G1151C101,ACN,39.55
20091231,G1151C101,ACN,41.6425
20100215,G1151C101,ACN,40.726000000000006
20100331,G1151C101,ACN,41.95
20100515,G1151C101,ACN,39.6
20100630,G1151C101,ACN,38.65
20100815,G1151C101,ACN,39.0475
20100930,G1151C101,ACN,42.49
20101115,G1151C101,ACN,44.24
20101231,G1151C101,ACN,48.555
20110215,G1151C101,ACN,51.99
20110331,G1151C101,ACN,54.97
20110515,G1151C101,ACN,55.74
20110630,G1151C101,ACN,60.42
20110815,G1151C101,ACN,55.42
20110930,G1151C101,ACN,53.85333333333333
20111115,G1151C101,ACN,57.93
20111231,G1151C101,ACN,53.484
20120215,G1151C101,ACN,57.88
20120331,G1151C101,ACN,64.5
20120515,G1151C101,ACN,58.93
20120630,G1151C101,ACN,58.93666666666667
20120815,G1151C101,ACN,60.82
20120930,G1151C101,ACN,68.8075
20121115,G1151C101,ACN,64.59
20121231,G1151C101,ACN,66.08
20130215,G1151C101,ACN,73.38749999999999
20130331,G1151C101,ACN,75.97
20130515,G1151C101,ACN,80.76
20130630,G1151C101,ACN,73.592
20130815,G1151C101,ACN,71.53
20130930,G1151C101,ACN,73.64
20131115,G1151C101,ACN,77.38
20131231,G1151C101,ACN,81.75
20140215,G1151C101,ACN,81.925
20140331,G1151C101,ACN,79.72
20140515,G1151C101,ACN,78.42
20140630,G1151C101,ACN,80.84
20140815,G1151C101,ACN,79.18333333333334
20140930,G1151C101,ACN,81.32
20141115,G1151C101,ACN,84.57333333333334
20141231,G1151C101,ACN,89.75
20150215,G1151C101,ACN,89.61500000000001
20150331,G1151C101,ACN,93.99000000000001
20150515,G1151C101,ACN,96.99333333333334
20150630,G1151C101,ACN,97.37
20150815,G1151C101,ACN,103.43
20150930,G1151C101,ACN,98.26
20151115,G1151C101,ACN,103.15
20151231,G1151C101,ACN,105.52
20160215,G1151C101,ACN,94.7
20160331,G1151C101,ACN,115.4
20160515,G1151C101,ACN,116.9525
20160630,G1151C101,ACN,112.278
20160815,G1151C101,ACN,113.6
20160930,G1151C101,ACN,119.57571428571428
20161115,G1151C101,ACN,115.99
20161231,G1151C101,ACN,116.79
20170215,G1151C101,ACN,119.93
20170331,G1151C101,ACN,120.43
20170515,G1151C101,ACN,122.25
20170630,G1151C101,ACN,123.71000000000001
20170815,G1151C101,ACN,129.38
20170930,G1151C101,ACN,135.46249999999998
20171115,G1151C101,ACN,144.26
20171231,G1151C101,ACN,154.7742857142857
20180215,G1151C101,ACN,160.364
20180331,G1151C101,ACN,147.75199999999998
20180515,G1151C101,ACN,154.07
20180630,G1151C101,ACN,163.89333333333335
20180815,G1151C101,ACN,160.41
20180930,G1151C101,ACN,172.64499999999998
20181115,G1151C101,ACN,161.4675
20181231,G1151C101,ACN,140.415
20190215,G1151C101,ACN,158.215
20190331,G1151C101,ACN,176.155
20190515,G1151C101,ACN,175.4
20190630,G1151C101,ACN,184.77
20190815,G1151C101,ACN,
20190930,G1151C101,ACN,
20191115,G1151C101,ACN,
20191231,G1151C101,ACN,
20200215,G1151C101,ACN,
20200331,G1151C101,ACN,
20200515,G1151C101,ACN,
20200630,G1151C101,ACN,
20200815,G1151C101,ACN,
20200930,G1151C101,ACN,
20201115,G1151C101,ACN,
20010215,00724F101,ADBE,
20010331,00724F101,ADBE,
20010515,00724F101,ADBE,
20010630,00724F101,ADBE,
20010815,00724F101,ADBE,
20010930,00724F101,ADBE,
20011115,00724F101,ADBE,
20011231,00724F101,ADBE,
20020215,00724F101,ADBE,
20020331,00724F101,ADBE,
20020515,00724F101,ADBE,
20020630,00724F101,ADBE,
20020815,00724F101,ADBE,
20020930,00724F101,ADBE,
20021115,00724F101,ADBE,
20021231,00724F101,ADBE,
20030215,00724F101,ADBE,
20030331,00724F101,ADBE,
20030515,00724F101,ADBE,
20030630,00724F101,ADBE,
20030815,00724F101,ADBE,
20030930,00724F101,ADBE,
20031115,00724F101,ADBE,
20031231,00724F101,ADBE,
20040215,00724F101,ADBE,
20040331,00724F101,ADBE,
20040515,00724F101,ADBE,
20040630,00724F101,ADBE,
20040815,00724F101,ADBE,
20040930,00724F101,ADBE,
20041115,00724F101,ADBE,
20041231,00724F101,ADBE,
20050215,00724F101,ADBE,
20050331,00724F101,ADBE,
20050515,00724F101,ADBE,
20050630,00724F101,ADBE,
20050815,00724F101,ADBE,
20050930,00724F101,ADBE,
20051115,00724F101,ADBE,
20051231,00724F101,ADBE,
20060215,00724F101,ADBE,
20060331,00724F101,ADBE,
20060515,00724F101,ADBE,
20060630,00724F101,ADBE,
20060815,00724F101,ADBE,
20060930,00724F101,ADBE,
20061115,00724F101,ADBE,
20061231,00724F101,ADBE,
20070215,00724F101,ADBE,
20070331,00724F101,ADBE,
20070515,00724F101,ADBE,41.37
20070630,00724F101,ADBE,40.23
20070815,00724F101,ADBE,40.18
20070930,00724F101,ADBE,43.8625
20071115,00724F101,ADBE,40.82
20071231,00724F101,ADBE,42.595454545454544
20080215,00724F101,ADBE,34.31428571428572
20080331,00724F101,ADBE,35.52875
20080515,00724F101,ADBE,41.272
20080630,00724F101,ADBE,40.378750000000004
20080815,00724F101,ADBE,45.28333333333333
20080930,00724F101,ADBE,39.47
20081115,00724F101,ADBE,22.993333333333332
20081231,00724F101,ADBE,22.63
20090215,00724F101,ADBE,20.805
20090331,00724F101,ADBE,21.39
20090515,00724F101,ADBE,25.520000000000003
20090630,00724F101,ADBE,28.3
20090815,00724F101,ADBE,31.456666666666667
20090930,00724F101,ADBE,33.04
20091115,00724F101,ADBE,36.51
20091231,00724F101,ADBE,37.0875
20100215,00724F101,ADBE,31.45
20100331,00724F101,ADBE,35.730000000000004
20100515,00724F101,ADBE,33.949999999999996
20100630,00724F101,ADBE,26.43
20100815,00724F101,ADBE,27.5375
